id,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,geo_imputed
27172,Ferral del Bernesga,,42.61544,-5.66026,,ES,Europe/Madrid,True,False,False,False
27173,Fontdepou,,41.961948,0.757292,,ES,Europe/Madrid,True,False,False,False
27174,Galaroza,,37.92864,-6.7073,,ES,Europe/Madrid,True,False,False,False
27175,Irus,,43.094099,-3.388974,,ES,Europe/Madrid,True,False,False,False
27176,La Sentiu de Sio,,41.805171,0.878835,,ES,Europe/Madrid,True,False,False,False
27177,Lezana de Mena,,43.084121,-3.347078,,ES,Europe/Madrid,True,False,False,False
27178,Liendo,,43.398209,-3.375138,,ES,Europe/Madrid,True,False,False,False
27179,Manzanal del Puerto,,42.590519,-6.222,,ES,Europe/Madrid,True,False,False,False
27180,Mollina,,37.12534,-4.65686,,ES,Europe/Madrid,True,False,False,False
27181,Monzon,,41.915765,0.192822,,ES,Europe/Madrid,True,False,False,False
27182,Movellan,,43.320702,-4.34592,,ES,Europe/Madrid,True,False,False,False
27183,Munain,,42.845918,-2.353757,,ES,Europe/Madrid,True,False,False,False
27184,Muros,,42.77617,-9.06032,,ES,Europe/Madrid,True,False,False,False
27185,Muneca,,42.792171,-4.801629,,ES,Europe/Madrid,True,False,False,False
27186,Malaga,,36.72016,-4.42034,,ES,Europe/Madrid,True,False,False,False
27187,Mora d'Ebre,,41.08333,0.63333,,ES,Europe/Madrid,True,False,False,False
27188,Navaridas,,42.545691,-2.625389,,ES,Europe/Madrid,True,False,False,False
27189,Niembru,,43.437374,-4.843296,,ES,Europe/Madrid,True,False,False,False
27190,Noceco,,43.0915,-3.48042,,ES,Europe/Madrid,True,False,False,False
27191,Nocedo de Gordon,,42.833955,-5.660585,,ES,Europe/Madrid,True,False,False,False
27192,Noja,,43.489167,-3.523056,,ES,Europe/Madrid,True,False,False,False
27193,Norena,,43.39364,-5.70662,,ES,Europe/Madrid,True,False,False,False
27194,Novelda,,38.38479,-0.76773,,ES,Europe/Madrid,True,False,False,False
27195,Novillas,,41.93334,-1.39412,,ES,Europe/Madrid,True,False,False,False
27196,Nules,,39.85362,-0.15642,,ES,Europe/Madrid,True,False,False,False
27197,Obregon,,43.345596,-3.860758,,ES,Europe/Madrid,True,False,False,False
27198,Oiartzun,,43.298838,-1.862416,,ES,Europe/Madrid,True,False,False,False
27199,Ollauri,,42.541761,-2.834027,,ES,Europe/Madrid,True,False,False,False
27200,Olleros de Sabero,,42.830236,-5.180358,,ES,Europe/Madrid,True,False,False,False
27201,Orihuela,,38.08483,-0.94401,,ES,Europe/Madrid,True,False,False,False
27202,Oruna,,43.40337,-3.95261,,ES,Europe/Madrid,True,False,False,False
27203,Osera,,41.534186,-0.579578,,ES,Europe/Madrid,True,False,False,False
27204,Otero de Curueno,,42.856814,-5.39461,,ES,Europe/Madrid,True,False,False,False
27205,Ourense,,42.33333,-7.85,,ES,Europe/Madrid,True,False,False,False
27206,Arnuero,,43.47756,-3.56959,,ES,Europe/Madrid,True,False,False,False
27207,Corvera,,43.267222,-3.945,,ES,Europe/Madrid,True,False,False,False
27208,Ginestar,,41.04184,0.6329,,ES,Europe/Madrid,True,False,False,False
27209,Irurtzun,,42.917785,-1.827289,,ES,Europe/Madrid,True,False,False,False
27210,Laguardia,,42.5546,-2.58528,,ES,Europe/Madrid,True,False,False,False
27211,Leza,,42.565522,-2.633195,,ES,Europe/Madrid,True,False,False,False
27212,Mendioroz,,42.816566,-1.492241,,ES,Europe/Madrid,True,False,False,False
27213,Orio,,43.279531,-2.129067,,ES,Europe/Madrid,True,False,False,False
27214,Palau de Noguera,,42.14733,0.89542,,ES,Europe/Madrid,True,False,False,False
27215,Palmones,,36.175629,-5.434833,,ES,Europe/Madrid,True,False,False,False
27216,Paradores,,43.096863,-3.335832,,ES,Europe/Madrid,True,False,False,False
27217,Pasai Antxo,,43.317733,-1.917656,,ES,Europe/Madrid,True,False,False,False
27218,Paterna del Campo,,37.419287,-6.402137,,ES,Europe/Madrid,True,False,False,False
27219,Penella,,38.701022,-0.425185,,ES,Europe/Madrid,True,False,False,False
27220,Penilla,,43.286226,-3.948952,,ES,Europe/Madrid,True,False,False,False
27221,Peredilla,,42.825173,-5.641523,,ES,Europe/Madrid,True,False,False,False
27222,Perlora,,43.577361,-5.750338,,ES,Europe/Madrid,True,False,False,False
27223,Penacastillo,,43.44536,-3.86757,,ES,Europe/Madrid,True,False,False,False
27224,Piedras Blancas,,43.5597,-5.9772,,ES,Europe/Madrid,True,False,False,False
27225,Pieros,,42.605894,-6.749901,,ES,Europe/Madrid,True,False,False,False
27226,Pinzales,,43.488628,-5.72311,,ES,Europe/Madrid,True,False,False,False
27227,Plasencia,,40.03333,-6.08333,,ES,Europe/Madrid,True,False,False,False
27228,Pozo Estrecho,,37.710302,-0.992823,,ES,Europe/Madrid,True,False,False,False
27229,Prendes,,43.56667,-5.75,,ES,Europe/Madrid,True,False,False,False
27230,Puebla de Sancho Perez,,38.395815,-6.401081,,ES,Europe/Madrid,True,False,False,False
27231,Puebla de Vicar,,36.800672,-2.646099,,ES,Europe/Madrid,True,False,False,False
27232,Puente Nuevo,,43.39695,-4.911821,,ES,Europe/Madrid,True,False,False,False
27233,Puente Viesgo,,43.29815,-3.96817,,ES,Europe/Madrid,True,False,False,False
27234,Puente de Alba,,42.81953,-5.62782,,ES,Europe/Madrid,True,False,False,False
27235,Pueyo,,42.56506,-1.64826,,ES,Europe/Madrid,True,False,False,False
27236,Puigcercos,,42.131528,0.891269,,ES,Europe/Madrid,True,False,False,False
27237,Puiggros,,41.551172,0.888991,,ES,Europe/Madrid,True,False,False,False
27238,Purullena,,37.31763,-3.19056,,ES,Europe/Madrid,True,False,False,False
27239,Quintanilla del Rebollar,,43.055487,-3.626536,,ES,Europe/Madrid,True,False,False,False
27240,Quiroga,,42.4755,-7.2731,,ES,Europe/Madrid,True,False,False,False
27241,Quisicedo,,43.0502,-3.66325,,ES,Europe/Madrid,True,False,False,False
27242,Rabanal de Fenar,,42.809514,-5.576497,,ES,Europe/Madrid,True,False,False,False
27243,Ramales de la Victoria,,43.256909,-3.463414,,ES,Europe/Madrid,True,False,False,False
27244,Rasines,,43.30505,-3.4292,,ES,Europe/Madrid,True,False,False,False
27245,Raval de Cristo,,40.806707,0.495224,,ES,Europe/Madrid,True,False,False,False
27246,Redovan,,38.112406,-0.901598,,ES,Europe/Madrid,True,False,False,False
27247,Requejo,,42.03044,-6.74227,,ES,Europe/Madrid,True,False,False,False
27248,Revilla,,43.40642,-3.86616,,ES,Europe/Madrid,True,False,False,False
27249,Riocorvo,,43.312134,-4.070184,,ES,Europe/Madrid,True,False,False,False
27250,Rioja,,36.945023,-2.463118,,ES,Europe/Madrid,True,False,False,False
27251,Rivero,,43.27591,-4.04799,,ES,Europe/Madrid,True,False,False,False
27252,Robledo de Fenar,,42.828972,-5.5401,,ES,Europe/Madrid,True,False,False,False
27253,Robles de la Valcueva,,42.837833,-5.508018,,ES,Europe/Madrid,True,False,False,False
27254,Rodanillo,,42.64362,-6.44342,,ES,Europe/Madrid,True,False,False,False
27255,Rodiezmo,,42.9395,-5.6836,,ES,Europe/Madrid,True,False,False,False
27256,Roquetas,,36.763682,-2.615427,,ES,Europe/Madrid,True,False,False,False
27257,Roquetes,,40.819874,0.500978,,ES,Europe/Madrid,True,False,False,False
27258,Rubalcaba,,43.324497,-3.742874,,ES,Europe/Madrid,True,False,False,False
27259,Rueda,,42.85672,-4.41663,,ES,Europe/Madrid,True,False,False,False
27260,Rumoroso,,43.38615,-3.99745,,ES,Europe/Madrid,True,False,False,False
27261,Sabadell,,41.54329,2.10942,,ES,Europe/Madrid,True,False,False,False
27262,Sabero,,42.83593,-5.14875,,ES,Europe/Madrid,True,False,False,False
27263,Salcedo,,43.48787,-5.74035,,ES,Europe/Madrid,True,False,False,False
27264,Salinas (Asturias),,43.57669,-5.95575,,ES,Europe/Madrid,True,False,False,False
27265,Samper de Calanda,,41.190117,-0.38995,,ES,Europe/Madrid,True,False,False,False
27266,San Andres de las Puentes,,42.572575,-6.376894,,ES,Europe/Madrid,True,False,False,False
27267,San Andres del Rabanedo,,42.61174,-5.61671,,ES,Europe/Madrid,True,False,False,False
27268,San Feliz de Orbigo,,42.47666,-5.89672,,ES,Europe/Madrid,True,False,False,False
27269,San Fernando,,36.4759,-6.198166,,ES,Europe/Madrid,True,False,False,False
27270,San Gines,,37.952952,-1.175496,,ES,Europe/Madrid,True,False,False,False
27271,San Justo de la Vega,,42.45696,-6.01826,,ES,Europe/Madrid,True,False,False,False
27272,San Martin de la Tercia,,42.94629,-5.72318,,ES,Europe/Madrid,True,False,False,False
27273,San Martin del Camino,,42.49488,-5.80935,,ES,Europe/Madrid,True,False,False,False
27274,San Medel,,42.33317,-3.59665,,ES,Europe/Madrid,True,False,False,False
27275,San Pedro de Pegas,,42.451111,-5.874167,,ES,Europe/Madrid,True,False,False,False
27276,San Roman de la Vega,,42.47017,-6.02214,,ES,Europe/Madrid,True,False,False,False
27277,San Roque,,36.210462,-5.384432,,ES,Europe/Madrid,True,False,False,False
27278,Sangonera la Verde,,37.928701,-1.207011,,ES,Europe/Madrid,True,False,False,False
27280,Sant Fruitos de Bages,,41.751936,1.867555,,ES,Europe/Madrid,True,False,False,False
27281,Sant Joan de Vilatorrada,,41.743078,1.804683,,ES,Europe/Madrid,True,False,False,False
27282,Sant Joan del Pas,,40.605197,0.393386,,ES,Europe/Madrid,True,False,False,False
27283,Sant Pere dels Arquells,,41.643383,1.316558,,ES,Europe/Madrid,True,False,False,False
27284,Santa Cruz de Montes,,42.582204,-6.312639,,ES,Europe/Madrid,True,False,False,False
27285,Santa Marina de Piedramuelle,,43.346627,-5.916333,,ES,Europe/Madrid,True,False,False,False
27286,Santa Marina del Sil,,42.662913,-6.50431,,ES,Europe/Madrid,True,False,False,False
27287,Santa Maria de Cayon,,43.30849,-3.8368,,ES,Europe/Madrid,True,False,False,False
27288,Santa Olaja,,42.559288,-5.55242,,ES,Europe/Madrid,True,False,False,False
27289,Santa Pola,,38.19165,-0.5658,,ES,Europe/Madrid,True,False,False,False
27290,Santelices,,43.005244,-3.741605,,ES,Europe/Madrid,True,False,False,False
27291,Albujon,,37.71665,-1.04816,,ES,Europe/Madrid,True,False,False,False
27292,Antromero,,43.60182,-5.77563,,ES,Europe/Madrid,True,False,False,False
27293,Barasoain,,42.604103,-1.645711,,ES,Europe/Madrid,True,False,False,False
27294,Callus,,41.783814,1.783175,,ES,Europe/Madrid,True,False,False,False
27295,Cortijos de Marin,,36.75752,-2.654166,,ES,Europe/Madrid,True,False,False,False
27296,El Solanillo,,36.735093,-2.657603,,ES,Europe/Madrid,True,False,False,False
27297,Els Reguers,,40.838484,0.449095,,ES,Europe/Madrid,True,False,False,False
27298,Els Valentins,,40.627222,0.366389,,ES,Europe/Madrid,True,False,False,False
27299,Esles,,43.28171,-3.80372,,ES,Europe/Madrid,True,False,False,False
27300,La Palma,,37.688882,-0.96292,,ES,Europe/Madrid,True,False,False,False
27301,La Venta del Viso,,36.79407,-2.697314,,ES,Europe/Madrid,True,False,False,False
27302,Latasa,,42.955,-1.822778,,ES,Europe/Madrid,True,False,False,False
27303,Lloreda,,43.29434,-3.82102,,ES,Europe/Madrid,True,False,False,False
27304,Loriana,,43.38042,-5.92658,,ES,Europe/Madrid,True,False,False,False
27305,Mere,,43.374521,-4.913351,,ES,Europe/Madrid,True,False,False,False
27306,Mestas,,43.39121,-4.95814,,ES,Europe/Madrid,True,False,False,False
27307,Miravet,,41.040766,0.599851,,ES,Europe/Madrid,True,False,False,False
27308,Mirones,,43.29576,-3.70378,,ES,Europe/Madrid,True,False,False,False
27309,Naveces,,43.566533,-6.009667,,ES,Europe/Madrid,True,False,False,False
27310,Prases,,43.246667,-3.946389,,ES,Europe/Madrid,True,False,False,False
27311,Quintanilla del Valle,,42.50966,-5.93223,,ES,Europe/Madrid,True,False,False,False
27312,Ribera d'Ondara,,41.616304,1.329045,,ES,Europe/Madrid,True,False,False,False
27313,Samaniego,,42.56854,-2.67974,,ES,Europe/Madrid,True,False,False,False
27314,San Miguel de Meruelo,,43.46211,-3.58877,,ES,Europe/Madrid,True,False,False,False
27315,Sant Rafel del Riu,,40.606109,0.347053,,ES,Europe/Madrid,True,False,False,False
27316,Santibanez de Valdeiglesias,,42.458056,-5.93,,ES,Europe/Madrid,True,False,False,False
27317,Santiurde de Toranzo,,43.23819,-3.93948,,ES,Europe/Madrid,True,False,False,False
27318,Santo Tomas de las Ollas,,42.555278,-6.578889,,ES,Europe/Madrid,True,False,False,False
27319,Santomera,,38.062259,-1.045205,,ES,Europe/Madrid,True,False,False,False
27320,Santona,,43.444511,-3.454264,,ES,Europe/Madrid,True,False,False,False
27321,Santpedor,,41.78309,1.84673,,ES,Europe/Madrid,True,False,False,False
27322,Saron,,43.324436,-3.854108,,ES,Europe/Madrid,True,False,False,False
27323,Sestao,7113401,43.308516,-2.993967,,ES,Europe/Madrid,False,False,False,False
27324,Setenil de las Bodegas,,36.862426,-5.176447,,ES,Europe/Madrid,True,False,False,False
27325,Sidamon,,41.6281,0.8322,,ES,Europe/Madrid,True,False,False,False
27326,Silio,,43.14813,-4.01728,,ES,Europe/Madrid,True,False,False,False
27327,Silleda,,42.69605,-8.24653,,ES,Europe/Madrid,True,False,False,False
27328,Silvota,,43.546426,-5.855893,,ES,Europe/Madrid,True,False,False,False
27329,Sinovas,,41.70129,-3.66463,,ES,Europe/Madrid,True,False,False,False
27330,Sobarzo,,43.34598,-3.83881,,ES,Europe/Madrid,True,False,False,False
27331,Sobremazas,,43.37582,-3.74559,,ES,Europe/Madrid,True,False,False,False
27332,Socobio,,43.314941,-3.94461,,ES,Europe/Madrid,True,False,False,False
27333,Solana de Fenar,,42.825115,-5.549218,,ES,Europe/Madrid,True,False,False,False
27334,Solares,,43.38334,-3.73861,,ES,Europe/Madrid,True,False,False,False
27335,Somahoz,,43.24648,-4.06235,,ES,Europe/Madrid,True,False,False,False
27336,Sopenano,,43.07362,-3.33487,,ES,Europe/Madrid,True,False,False,False
27337,Sorauren,,42.86766,-1.60941,,ES,Europe/Madrid,True,False,False,False
27338,Sotillos,,42.83333,-5.2,,ES,Europe/Madrid,True,False,False,False
27339,Sona,,43.382879,-4.002833,,ES,Europe/Madrid,True,False,False,False
27340,Suterranya,,42.152174,0.948417,,ES,Europe/Madrid,True,False,False,False
27341,Tabaza,,43.537183,-5.834395,,ES,Europe/Madrid,True,False,False,False
27342,Talarn,,42.18575,0.90068,,ES,Europe/Madrid,True,False,False,False
27343,Taracena,,40.653522,-3.127027,,ES,Europe/Madrid,True,False,False,False
27344,Tarilonte de la Pena,,42.819073,-4.66861,,ES,Europe/Madrid,True,False,False,False
27345,Tarrueza,,43.393454,-3.40052,,ES,Europe/Madrid,True,False,False,False
27346,Tarres,,41.422673,1.019425,,ES,Europe/Madrid,True,False,False,False
27347,Tivissa,,41.040861,0.733086,,ES,Europe/Madrid,True,False,False,False
27348,Toralino,,42.37712,-5.97171,,ES,Europe/Madrid,True,False,False,False
27349,Toreno,,42.699268,-6.51315,,ES,Europe/Madrid,True,False,False,False
27350,Tornin,,43.3163,-5.1292,,ES,Europe/Madrid,True,False,False,False
27351,Torregrosa,,41.58034,0.82864,,ES,Europe/Madrid,True,False,False,False
27352,Trapagaran,7113503,43.307895,-3.039786,,ES,Europe/Madrid,False,False,False,False
27353,Tremor de Abajo,,42.643401,-6.269793,,ES,Europe/Madrid,True,False,False,False
27354,Tres Caminos,7151457,36.466538,-6.175692,,ES,Europe/Madrid,False,False,False,False
27355,Trobajo del Camino,,42.59642,-5.60798,,ES,Europe/Madrid,True,False,False,False
27356,Tudela,,42.06166,-1.60452,,ES,Europe/Madrid,True,False,False,False
27357,Ulldecona,,40.59734,0.44718,,ES,Europe/Madrid,True,False,False,False
27358,Ungo,,43.1412,-3.26534,,ES,Europe/Madrid,True,False,False,False
27359,Urabain,,42.863369,-2.294585,,ES,Europe/Madrid,True,False,False,False
27360,Urdiain,,42.888977,-2.136431,,ES,Europe/Madrid,True,False,False,False
27361,Valdelafuente,,42.569321,-5.514198,,ES,Europe/Madrid,True,False,False,False
27362,Valladolid,,41.65,-4.71667,,ES,Europe/Madrid,True,False,False,False
27363,Vallejo,,43.084784,-3.301057,,ES,Europe/Madrid,True,False,False,False
27364,Vallejuelo,,43.071447,-3.335357,,ES,Europe/Madrid,True,False,False,False
27365,Valmartino,,42.789979,-5.108359,,ES,Europe/Madrid,True,False,False,False
27366,Valtuille,,42.594444,-6.762778,,ES,Europe/Madrid,True,False,False,False
27367,Valverde de la Virgen,,42.570289,-5.679403,,ES,Europe/Madrid,True,False,False,False
27368,Vargas,,43.321667,-3.960556,,ES,Europe/Madrid,True,False,False,False
27369,Vega,,43.476878,-5.130282,,ES,Europe/Madrid,True,False,False,False
27370,Vega de Gordon,,42.869727,-5.6619,,ES,Europe/Madrid,True,False,False,False
27371,Veguellina de Orbigo,,42.438004,-5.884985,,ES,Europe/Madrid,True,False,False,False
27372,Velilla del Rio Carrion,,42.821339,-4.8493,,ES,Europe/Madrid,True,False,False,False
27373,Velilla de Ebro,,41.374381,-0.436972,,ES,Europe/Madrid,True,False,False,False
27374,Velilla de la Reina,,42.551667,-5.794722,,ES,Europe/Madrid,True,False,False,False
27375,Venta de Gutierrez,,36.805149,-2.63216,,ES,Europe/Madrid,True,False,False,False
27376,Ventosilla,,42.942154,-5.663543,,ES,Europe/Madrid,True,False,False,False
27377,Veranes,,43.486501,-5.758225,,ES,Europe/Madrid,True,False,False,False
27378,Verdiago,,42.863399,-5.138972,,ES,Europe/Madrid,True,False,False,False
27379,Vicuna,,42.850964,-2.336161,,ES,Europe/Madrid,True,False,False,False
27380,Vidanes,,42.763599,-5.140275,,ES,Europe/Madrid,True,False,False,False
27381,Vielha,,42.703013,0.793246,,ES,Europe/Madrid,True,False,False,False
27382,Vilac,,42.71667,0.8,,ES,Europe/Madrid,True,False,False,False
27383,Vilagrassa,,41.648492,1.106031,,ES,Europe/Madrid,True,False,False,False
27384,Vilamitjana,,42.1471,0.91858,,ES,Europe/Madrid,True,False,False,False
27385,Villabona,,43.186929,-2.052548,,ES,Europe/Madrid,True,False,False,False
27386,Villadangos del Paramo,,42.516866,-5.76714,,ES,Europe/Madrid,True,False,False,False
27387,Villadiezma,,42.395278,-4.410278,,ES,Europe/Madrid,True,False,False,False
27388,Villafranca del Bierzo,,42.608394,-6.808554,,ES,Europe/Madrid,True,False,False,False
27389,Villagarcia de la Vega,,42.391606,-5.925718,,ES,Europe/Madrid,True,False,False,False
27390,Villamorisca,,42.755862,-4.996873,,ES,Europe/Madrid,True,False,False,False
27391,Villanueva de Arriba,,42.792194,-4.779778,,ES,Europe/Madrid,True,False,False,False
27392,Villanueva de Mena,,43.098306,-3.301611,,ES,Europe/Madrid,True,False,False,False
27393,Villanueva de Teba,,42.648508,-3.164361,,ES,Europe/Madrid,True,False,False,False
27394,Villanueva de Villaescusa,,43.369722,-3.861389,,ES,Europe/Madrid,True,False,False,False
27395,Villanueva de las Manzanas,,42.470998,-5.482841,,ES,Europe/Madrid,True,False,False,False
27396,Villanueva del Carnero,,42.528611,-5.613333,,ES,Europe/Madrid,True,False,False,False
27397,Villaperez,,43.407859,-5.844844,,ES,Europe/Madrid,True,False,False,False
27398,Villar de Mazarife,,42.482334,-5.729225,,ES,Europe/Madrid,True,False,False,False
27399,Villarejo de Orbigo,,42.445076,-5.904655,,ES,Europe/Madrid,True,False,False,False
27400,Villasana de Mena,,43.099965,-3.283282,,ES,Europe/Madrid,True,False,False,False
27401,Villasante,,43.065616,-3.474036,,ES,Europe/Madrid,True,False,False,False
27402,Villayuda o la Ventilla,,42.343596,-3.649967,,ES,Europe/Madrid,True,False,False,False
27403,Villegar,,43.222623,-3.949223,,ES,Europe/Madrid,True,False,False,False
27404,Vinallop,,40.77505,0.513231,,ES,Europe/Madrid,True,False,False,False
27405,Vinebre,,41.184852,0.588157,,ES,Europe/Madrid,True,False,False,False
27406,Virtus,,42.98152,-3.83277,,ES,Europe/Madrid,True,False,False,False
27407,Vivanco,,43.092125,-3.353061,,ES,Europe/Madrid,True,False,False,False
27408,Vicar,,36.831442,-2.641882,,ES,Europe/Madrid,True,False,False,False
27409,Zambrana,,42.662933,-2.881406,,ES,Europe/Madrid,True,False,False,False
27410,Zarautz,,43.28441,-2.172193,,ES,Europe/Madrid,True,False,False,False
27411,Ziordia,,42.870506,-2.227664,,ES,Europe/Madrid,True,False,False,False
27412,Zurbano,,42.871712,-2.617687,,ES,Europe/Madrid,True,False,False,False
27413,El Vilosell,,41.38333,0.95,,ES,Europe/Madrid,True,False,False,False
27414,Els Omellons,,41.5,0.96667,,ES,Europe/Madrid,True,False,False,False
27415,Les Corts,,41.38712,2.13007,,ES,Europe/Madrid,True,False,False,False
27416,Andoain,7111505,43.221715,-2.016357,,ES,Europe/Madrid,False,False,False,False
27417,Corigos,,43.29319,-5.137506,,ES,Europe/Madrid,True,False,False,False
27418,Figuerola d'Orcau,,42.132639,0.99625,,ES,Europe/Madrid,True,False,False,False
27419,Fulleda,,41.46334,1.02395,,ES,Europe/Madrid,True,False,False,False
27420,Gallarta,7113508,43.320472,-3.073542,,ES,Europe/Madrid,False,False,False,False
27421,Grado,,43.38811,-5.96849,,ES,Europe/Madrid,True,False,False,False
27422,L'Espluga Calba,,41.49628,1.00489,,ES,Europe/Madrid,True,False,False,False
27423,La Aparecida,,37.66981,-0.95212,,ES,Europe/Madrid,True,False,False,False
27424,La Arena,,43.612647,-5.807204,,ES,Europe/Madrid,True,False,False,False
27425,La Milla del Rio,,42.570833,-5.848056,,ES,Europe/Madrid,True,False,False,False
27426,La Pobla de Cervoles,,41.366967,0.915552,,ES,Europe/Madrid,True,False,False,False
27427,La Vega de Almanza,,42.73217,-5.005313,,ES,Europe/Madrid,True,False,False,False
27428,Leioa,,43.321504,-2.985555,,ES,Europe/Madrid,True,False,False,False
27429,Llanera,,43.43333,-5.88333,,ES,Europe/Madrid,True,False,False,False
27430,Llerana,,43.261318,-3.80883,,ES,Europe/Madrid,True,False,False,False
27431,Luanco,,43.61517,-5.79344,,ES,Europe/Madrid,True,False,False,False
27432,Miralcamp,,41.60516,0.87987,,ES,Europe/Madrid,True,False,False,False
27433,Meizara,,42.452222,-5.692778,,ES,Europe/Madrid,True,False,False,False
27434,Ontaneda,,43.19925,-3.92386,,ES,Europe/Madrid,True,False,False,False
27435,Ortuella,7113504,43.310251,-3.058531,,ES,Europe/Madrid,False,False,False,False
27436,Pervis,,43.28706,-5.13581,,ES,Europe/Madrid,True,False,False,False
27437,Portugalete,7113403,43.318728,-3.015567,,ES,Europe/Madrid,False,False,False,False
27438,Rasquera,,41.001926,0.598512,,ES,Europe/Madrid,True,False,False,False
27439,San Martin de Toranzo,,43.221302,-3.931547,,ES,Europe/Madrid,True,False,False,False
27440,San Vicente de Toranzo,,43.212026,-3.939111,,ES,Europe/Madrid,True,False,False,False
27441,Santa Maria de la Isla,,42.352888,-5.928941,,ES,Europe/Madrid,True,False,False,False
27442,Santurtzi,7113405,43.335671,-3.041196,,ES,Europe/Madrid,False,False,False,False
27443,Saro,,43.25961,-3.84283,,ES,Europe/Madrid,True,False,False,False
27444,Toldanos,,42.5486,-5.48212,,ES,Europe/Madrid,True,False,False,False
27445,Tombrio de Abajo,,42.709445,-6.552986,,ES,Europe/Madrid,True,False,False,False
27446,Toral de Fondo,,42.3533,-5.95042,,ES,Europe/Madrid,True,False,False,False
27447,Vega de Villafufre,,43.255278,-3.847222,,ES,Europe/Madrid,True,False,False,False
27448,Villaherreros,,42.388893,-4.462597,,ES,Europe/Madrid,True,False,False,False
27449,Abalos,,42.57154,-2.70956,,ES,Europe/Madrid,True,False,False,False
27450,Armellada,,42.55205,-5.86311,,ES,Europe/Madrid,True,False,False,False
27451,Berlanga del Bierzo,,42.73104,-6.60565,,ES,Europe/Madrid,True,False,False,False
27452,Conques,,42.11881,1.01231,,ES,Europe/Madrid,True,False,False,False
27453,Entrambasmestas,,43.16535,-3.90062,,ES,Europe/Madrid,True,False,False,False
27454,Fontecha,,42.44037,-5.69315,,ES,Europe/Madrid,True,False,False,False
27455,Fuejo,,43.36538,-5.99064,,ES,Europe/Madrid,True,False,False,False
27456,Getxo,,43.35689,-3.01146,,ES,Europe/Madrid,True,False,False,False
27457,Granda,,43.44618,-5.93068,,ES,Europe/Madrid,True,False,False,False
27458,Isona,,42.11758,1.04618,,ES,Europe/Madrid,True,False,False,False
27459,La Mata del Paramo,,42.422901,-5.738539,,ES,Europe/Madrid,True,False,False,False
27460,Los Beatos,,37.66356,-0.90234,,ES,Europe/Madrid,True,False,False,False
27461,Mendivil,,42.620827,-1.636105,,ES,Europe/Madrid,True,False,False,False
27462,Mondreganes,,42.696962,-5.021822,,ES,Europe/Madrid,True,False,False,False
27463,Palacios de la Valduerna,,42.32773,-5.9383,,ES,Europe/Madrid,True,False,False,False
27464,Pobladura de Fontecha,,42.433333,-5.675,,ES,Europe/Madrid,True,False,False,False
27465,Tombrio de Arriba,,42.71684,-6.57983,,ES,Europe/Madrid,True,False,False,False
27466,Turcia,,42.5343,-5.87844,,ES,Europe/Madrid,True,False,False,False
27467,Villafane,,42.5525,-5.427222,,ES,Europe/Madrid,True,False,False,False
27468,Villamoros,,42.534816,-5.444695,,ES,Europe/Madrid,True,False,False,False
27469,El Algar,,37.6474,-0.86699,,ES,Europe/Madrid,True,False,False,False
27470,La Baneza,,42.3,-5.9,,ES,Europe/Madrid,True,False,False,False
27471,La Ventona,,43.145833,-3.899444,,ES,Europe/Madrid,True,False,False,False
27472,Mansilla Mayor,,42.509677,-5.44362,,ES,Europe/Madrid,True,False,False,False
27473,Mansilla de las Mulas,,42.498857,-5.417383,,ES,Europe/Madrid,True,False,False,False
27474,Requejo de la Vega,,42.309983,-5.886175,,ES,Europe/Madrid,True,False,False,False
27475,Santa Cruz de Llanera,,43.462931,-5.932482,,ES,Europe/Madrid,True,False,False,False
27476,Santiago de la Valduerna,,42.306667,-5.923333,,ES,Europe/Madrid,True,False,False,False
27477,Trubia,,43.3377,-5.99395,,ES,Europe/Madrid,True,False,False,False
27478,Unzue,,42.652142,-1.62699,,ES,Europe/Madrid,True,False,False,False
27479,Vega de Espinareda,,42.728155,-6.652209,,ES,Europe/Madrid,True,False,False,False
27480,Villagallegos,,42.394444,-5.6525,,ES,Europe/Madrid,True,False,False,False
27481,Cazpurrion,,43.119228,-3.903654,,ES,Europe/Madrid,True,False,False,False
27482,La Union,,37.621389,-0.88242,,ES,Europe/Madrid,True,False,False,False
27483,Pedregal,,43.316448,-5.98599,,ES,Europe/Madrid,True,False,False,False
27484,Regueras,,42.291392,-5.858929,,ES,Europe/Madrid,True,False,False,False
27485,Tiebas,,42.69389,-1.63969,,ES,Europe/Madrid,True,False,False,False
27486,Arce,,43.40953,-3.94221,,ES,Europe/Madrid,True,False,False,False
27487,Beriain,,42.733094,-1.645105,,ES,Europe/Madrid,True,False,False,False
27488,Breda,,41.749901,2.55855,,ES,Europe/Madrid,True,False,False,False
27489,Pau,,42.316256,3.116815,,ES,Europe/Madrid,True,False,False,False
27490,San Martin de Torres,,42.27117,-5.85161,,ES,Europe/Madrid,True,False,False,False
27491,San Miguel de Luena,,43.09483,-3.92515,,ES,Europe/Madrid,True,False,False,False
27492,Villalba del Alcor,,37.397435,-6.479972,,ES,Europe/Madrid,True,False,False,False
27493,Bolvir,,42.41775,1.87986,,ES,Europe/Madrid,True,False,False,False
27494,Godall,,40.65516,0.46858,,ES,Europe/Madrid,True,False,False,False
27495,La Galera,,40.681843,0.463174,,ES,Europe/Madrid,True,False,False,False
